,expected_goals_(xg)_diff,total_shots_diff,big_chances_diff,big_chances_missed_diff,accurate_passes_diff,accurate_passes_percentage_diff,fouls_committed_diff,offsides_diff,corners_diff,shots_off_target_diff,shots_on_target_diff,blocked_shots_diff,hit_woodwork_diff,shots_inside_box_diff,shots_outside_box_diff,xg_open_play_diff,xg_set_play_diff,xg_on_target_(xgot)_diff,passes_diff,own_half_diff,opposition_half_diff,accurate_long_balls_diff,accurate_long_balls_percentage_diff,accurate_crosses_diff,accurate_crosses_percentage_diff,throws_diff,yellow_cards_diff,red_cards_diff,tackles_won_diff,tackles_won_percentage_diff,interceptions_diff,blocks_diff,clearances_diff,keeper_saves_diff,duels_won_diff,ground_duels_won_diff,ground_duels_won_percentage_diff,aerial_duels_won_diff,aerial_duels_won_percentage_diff,successful_dribbles_diff,successful_dribbles_percentage_diff,score_diff,posession_diff,odds_sum,xg_penalty_diff,odds_predict,std_0,std_1,std_2,med_0,med_1,med_2,cv_odds,target
390,-1.34,0.0,-2.0,-1.0,-96.0,-0.040000000000000036,1.0,0.0,-2.0,0.0,-2.0,2.0,0.0,1.0,-1.0,-0.69,0.13,-0.8999999999999999,-103.0,-62.0,-34.0,6.0,0.18999999999999995,1.0,0.14,-9.0,0.0,0.0,2.0,0.09999999999999998,6.0,-1.0,-4.0,0.0,-1.0,-3.0,-0.12000000000000005,2.0,0.25,-6.0,-0.55,-1.0,-22.0,1.0819327731092439,-0.78,2,0.05510737987369372,0.3706706006886384,0.027283172672472527,4.0,8.5,1.4,0.7752779153121191,2
391,0.14,8.0,-1.0,-1.0,-36.0,-0.040000000000000036,4.0,0.0,5.0,4.0,3.0,1.0,0.0,4.0,4.0,-0.06,0.2,-0.06,-37.0,-37.0,1.0,3.0,0.06,2.0,-0.12,-4.0,0.0,0.0,2.0,0.18000000000000005,0.0,-2.0,0.0,-2.0,1.0,1.0,0.050000000000000044,0.0,0.0,2.0,0.25,0.0,-8.0,1.087850613661816,,0,0.05235576895825212,0.14162782595267823,0.06663856252582752,2.3,4.076923076923077,2.452272727272727,0.3346500350321362,0
392,-1.2000000000000002,-3.0,-2.0,0.0,-49.0,-0.020000000000000018,2.0,-2.0,0.0,1.0,-4.0,0.0,0.0,-1.0,-2.0,-0.15,-0.26,-1.89,-48.0,-9.0,-40.0,-1.0,-0.019999999999999907,-4.0,-0.36000000000000004,0.0,2.0,0.0,-3.0,0.0,1.0,0.0,3.0,2.0,-3.0,-6.0,-0.30000000000000004,3.0,0.6000000000000001,1.0,0.13,-2.0,-8.0,1.0526960784313726,-0.79,2,1.726444154405971,11.758417742691163,0.005810741822494,16.0,51.0,1.0303030303030303,1.130902595212222,2
393,-0.5,4.0,-1.0,0.0,19.0,0.030000000000000027,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,4.0,0.1,0.19,-0.64,15.0,-1.0,20.0,-10.0,-0.12999999999999995,1.0,,2.0,1.0,0.0,1.0,-0.5,1.0,-2.0,-10.0,-1.0,5.0,3.0,0.10000000000000003,2.0,0.19999999999999996,-2.0,-0.29,-1.0,4.0,1.0686045980163628,,2,0.2329012018467777,1.247219128924647,0.0206664890484153,4.675,13.0,1.2857142857142856,0.9537542498208479,2
394,-0.30999999999999983,-4.0,1.0,0.0,-33.0,-0.039999999999999925,-1.0,0.0,-1.0,1.0,-3.0,-2.0,0.0,0.0,-4.0,0.4900000000000001,-0.01,-0.64,-27.0,31.0,-64.0,-1.0,0.13,-1.0,-0.13,0.0,1.0,0.0,4.0,0.51,-1.0,2.0,10.0,3.0,6.0,6.0,0.24,0.0,-0.06999999999999995,2.0,0.35,0.0,-6.0,1.0842105263157895,-0.78,1,0.06017007003339527,0.044876373392787564,0.10162340147799007,2.5,2.375,3.8,0.2728940772601751,1
395,1.04,2.0,2.0,0.0,62.0,0.06000000000000005,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.1499999999999999,0.89,1.5699999999999998,68.0,51.0,11.0,4.0,0.04999999999999999,2.0,0.0,1.0,2.0,0.0,-1.0,-0.16999999999999998,-1.0,-1.0,2.0,2.0,-1.0,1.0,0.040000000000000036,-2.0,-0.12000000000000005,3.0,0.55,2.0,18.0,1.0525953721075672,,1,1.963331678621016,0.006078059578234376,9.973667752783154,15.0,1.04,41.0,1.06662268216554,1
396,0.22000000000000003,2.0,0.0,0.0,-81.0,-0.029999999999999916,-1.0,0.0,4.0,5.0,-2.0,-1.0,0.0,1.0,1.0,0.23,-0.009999999999999995,-0.28,-87.0,-95.0,14.0,9.0,0.09999999999999998,2.0,-0.01999999999999999,6.0,0.0,0.0,-3.0,-0.27999999999999997,5.0,1.0,-14.0,1.0,-11.0,-5.0,-0.10000000000000003,-6.0,-0.37999999999999995,-5.0,-0.02999999999999997,-1.0,-14.0,1.090826820238585,,2,0.2039465191163197,1.1653431646335017,0.017035414330030738,4.675,13.0,1.25,0.9579209936025629,0
397,0.24999999999999997,4.0,0.0,0.0,-90.0,-0.10999999999999999,-1.0,1.0,2.0,-1.0,4.0,1.0,0.0,3.0,1.0,0.17,0.07,0.44,-99.0,-58.0,-32.0,-2.0,-0.04999999999999999,0.0,0.0,0.0,1.0,0.0,0.0,0.2300000000000001,0.0,-1.0,4.0,-3.0,11.0,2.0,0.06000000000000005,9.0,0.6000000000000001,3.0,0.5,1.0,-22.0,1.097542242703533,,1,0.059699362147601326,0.022015987041141893,0.3333494917597891,3.5,1.55,6.0,0.6056083984879653,1
398,0.10000000000000003,1.0,0.0,0.0,-15.0,-0.020000000000000018,-2.0,0.0,6.0,1.0,-1.0,1.0,-1.0,1.0,0.0,-0.16999999999999998,0.27,-0.49,-12.0,-17.0,2.0,5.0,0.09000000000000002,6.0,0.32,10.0,0.0,0.0,-2.0,0.13,1.0,-1.0,-18.0,0.0,-7.0,-7.0,-0.18,0.0,0.0,-3.0,-0.21000000000000002,-1.0,2.0,1.0725301572759198,,2,0.09914301770535106,0.24255901661906917,0.02397974336686983,3.7,7.375,1.5,0.7081191674827966,2
399,1.3199999999999998,2.0,4.0,3.0,-161.0,-0.17000000000000004,-2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,-2.0,1.2200000000000002,0.1,1.17,-144.0,-11.0,-150.0,4.0,-0.09999999999999998,3.0,0.22999999999999998,6.0,2.0,0.0,1.0,-0.040000000000000036,1.0,-2.0,6.0,0.0,7.0,5.0,0.18,2.0,0.34,-1.0,0.10999999999999999,1.0,-28.0,1.0823440853652333,,1,0.07734431367038476,0.022057904919626312,0.2304886114323222,3.375,1.655,5.5,0.5487326668893773,1
400,1.26,-2.0,-2.0,-3.0,33.0,0.020000000000000018,-2.0,1.0,2.0,-2.0,-1.0,1.0,-1.0,-1.0,-1.0,0.98,0.28,-0.09000000000000008,32.0,-17.0,50.0,-8.0,-0.07999999999999996,-3.0,-0.39,4.0,1.0,0.0,4.0,0.36,-1.0,-1.0,-4.0,1.0,2.0,4.0,0.10000000000000003,-2.0,-0.34,-1.0,-0.22999999999999998,0.0,6.0,1.0844155844155845,,1,0.04962879961755363,0.024197933819324696,0.11733396090920557,2.8,2.0,4.4,0.3984848430396384,1
401,-0.41999999999999993,-2.0,-1.0,-1.0,-85.0,-0.05999999999999994,1.0,-1.0,-2.0,-4.0,0.0,2.0,0.0,-2.0,0.0,-0.33,-0.09,-0.37,-88.0,-90.0,5.0,1.0,0.10000000000000003,-3.0,-0.18,0.0,1.0,0.0,3.0,-0.14,-1.0,-2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.19999999999999996,-5.0,-0.53,0.0,-18.0,1.0924747696358053,,1,0.05747840840568953,0.03741657386773947,0.10575361190039934,2.65,2.15,4.0,0.3262472095444453,0
402,-0.14,-1.0,-1.0,0.0,-2.0,-0.020000000000000018,0.0,1.0,0.0,1.0,-2.0,0.0,0.0,-2.0,1.0,-0.14,,-0.53,3.0,12.0,-14.0,-5.0,-0.10999999999999999,1.0,0.11999999999999997,4.0,1.0,0.0,2.0,0.07999999999999996,4.0,0.0,1.0,1.0,1.0,2.0,0.08000000000000002,-1.0,-0.06000000000000005,0.0,0.0,-1.0,0.0,1.072829131652661,,2,0.09493070660987883,0.22787440990881278,0.025222112145679074,3.4,5.25,1.7,0.5146458233207161,0
403,-0.22999999999999998,-3.0,-1.0,0.0,17.0,0.0,2.0,3.0,-1.0,0.0,-3.0,0.0,0.0,1.0,-4.0,-0.19999999999999996,-0.02,-0.67,20.0,-1.0,18.0,-6.0,-0.16999999999999998,4.0,0.4600000000000001,5.0,1.0,0.0,-1.0,-0.06000000000000005,-2.0,0.0,0.0,2.0,-2.0,-5.0,-0.13999999999999996,3.0,0.34,-1.0,-0.14,-1.0,4.0,1.0732775323568162,,2,0.05258252510806354,0.21832168893994866,0.02576152556528965,3.45,6.8,1.5714285714285714,0.6721442655216671,2
404,0.44,4.0,-1.0,-1.0,291.0,0.30000000000000004,-4.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.03999999999999998,0.39999999999999997,-0.010000000000000009,296.0,211.0,80.0,6.0,0.25000000000000006,-1.0,-0.6699999999999999,5.0,0.0,0.0,1.0,0.07000000000000006,-1.0,-1.0,-5.0,1.0,11.0,5.0,0.19999999999999996,6.0,0.5,0.0,0.0,1.0,58.0,1.0763925729442971,,1,0.357495130269057,0.008191142561540837,3.4166459266003995,7.25,1.1111111111111112,26.0,1.132036866659304,1
405,0.57,6.0,2.0,1.0,33.0,0.030000000000000027,0.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0,2.0,0.12,0.33999999999999997,0.95,39.0,8.0,25.0,5.0,0.14999999999999997,3.0,0.2,5.0,1.0,0.0,5.0,0.06000000000000005,-8.0,-3.0,-9.0,-2.0,6.0,3.0,0.06000000000000005,3.0,0.12000000000000005,-4.0,0.16999999999999993,1.0,12.0,1.069916724496877,,1,0.12024236963144365,0.013495293074171813,0.7335434121440939,4.366666666666667,1.3333333333333333,11.0,0.888106924546057,1
406,-0.6799999999999999,1.0,-3.0,-1.0,65.0,0.010000000000000009,2.0,0.0,2.0,2.0,-4.0,3.0,0.0,0.0,1.0,-0.7000000000000001,0.010000000000000009,-1.9999999999999998,74.0,55.0,10.0,20.0,-0.05999999999999994,2.0,0.06,1.0,1.0,0.0,0.0,-0.37,-1.0,-3.0,5.0,1.0,0.0,3.0,0.12000000000000005,-3.0,-0.28,2.0,0.3,-3.0,16.0,1.0344827586206897,,2,5.521265706339444,24.82973128238716,0.0021091868211638087,29.0,101.0,1.01,1.1812222844849207,2
407,1.1500000000000001,4.0,1.0,0.0,34.0,0.040000000000000036,3.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,0.3,0.04999999999999999,1.01,32.0,-7.0,41.0,-2.0,-0.09999999999999998,-2.0,-0.2,-2.0,1.0,0.0,0.0,0.18999999999999995,-4.0,-2.0,-5.0,0.0,-6.0,-6.0,-0.13999999999999996,0.0,0.0,-1.0,-0.14999999999999997,1.0,8.0,1.0885964912280701,0.79,1,0.11804233110895986,0.016536866814530413,0.4411764705882353,4.0,1.3636363636363638,9.5,0.8378814250140874,1
408,0.18,-1.0,1.0,0.0,-137.0,-0.21999999999999997,0.0,1.0,-1.0,-1.0,3.0,-3.0,0.0,0.0,-1.0,0.01999999999999999,0.15999999999999998,1.05,-135.0,-42.0,-95.0,-5.0,-0.22999999999999998,-3.0,-0.2,-5.0,-2.0,0.0,-2.0,-0.10999999999999999,1.0,3.0,12.0,-2.0,-1.0,-2.0,-0.07000000000000006,1.0,0.13999999999999996,0.0,0.0,1.0,-42.0,1.0843274372686138,,1,0.09408193902106955,0.028444577788852815,0.3436271013396448,3.4,1.5714285714285714,6.5,0.6515670877866235,1
409,-0.5999999999999999,-5.0,-3.0,-4.0,-141.0,-0.10999999999999999,2.0,0.0,-3.0,-3.0,-1.0,-1.0,0.0,-5.0,0.0,-0.17999999999999994,-0.42,0.28,-146.0,-85.0,-56.0,2.0,-0.27,-3.0,-0.08000000000000002,-2.0,1.0,0.0,2.0,0.42,0.0,1.0,4.0,3.0,-4.0,-2.0,-0.08000000000000002,-2.0,-0.15999999999999998,1.0,0.07000000000000006,2.0,-32.0,1.0803571428571428,,1,0.36182057352204655,0.013724108056179381,1.4083250695010159,7.0,1.1428571428571428,16.0,0.9299358283964553,1
410,0.38,2.0,0.0,0.0,-100.0,-0.07999999999999996,-2.0,-1.0,1.0,-1.0,4.0,-1.0,0.0,0.0,2.0,0.32999999999999996,0.04999999999999999,0.92,-99.0,-91.0,-9.0,3.0,0.08999999999999997,0.0,-0.10999999999999999,-4.0,0.0,0.0,3.0,0.21000000000000008,-5.0,1.0,4.0,-2.0,6.0,3.0,0.12000000000000005,3.0,0.42,-2.0,-0.18,2.0,-18.0,1.0601114827201783,,1,0.6340395672507404,0.003699674262082545,5.153208277913436,13.0,1.0454545454545454,37.5,1.0815835951336477,1
411,-0.55,-2.0,-1.0,-1.0,-81.0,-0.12,1.0,-1.0,-2.0,-3.0,4.0,-3.0,-1.0,-3.0,1.0,-0.51,-0.040000000000000036,1.2,-89.0,-54.0,-27.0,6.0,0.13999999999999996,-1.0,0.0,-7.0,1.0,0.0,1.0,-0.38,1.0,5.0,4.0,-3.0,7.0,-2.0,-0.050000000000000044,9.0,0.30000000000000004,-7.0,-0.58,2.0,-28.0,1.074357015533486,,1,0.6638423972563531,0.008135775780941698,2.4993826398226653,8.5,1.1,21.0,0.9861107726713412,1
412,0.39999999999999997,5.0,1.0,1.0,138.0,0.10000000000000009,0.0,2.0,1.0,3.0,1.0,1.0,1.0,6.0,-1.0,0.38,0.02,0.38,128.0,35.0,103.0,-2.0,0.03999999999999998,2.0,0.07999999999999999,-1.0,-1.0,0.0,0.0,0.16999999999999998,-2.0,-1.0,-4.0,-1.0,-2.0,-4.0,-0.15999999999999998,2.0,0.5,-2.0,-0.30000000000000004,0.0,24.0,1.0669654431645617,,1,0.053101673028116206,0.04527714048911645,0.15405721140138984,2.45,2.230769230769231,4.75,0.4439204710133092,1
413,0.16999999999999993,4.0,1.0,2.0,15.0,0.020000000000000018,2.0,1.0,0.0,5.0,0.0,-1.0,3.0,3.0,1.0,-0.019999999999999962,0.18,-0.2,13.0,-50.0,65.0,6.0,0.07000000000000006,1.0,0.0,4.0,4.0,0.0,-3.0,0.37,0.0,1.0,-8.0,-1.0,-10.0,-4.0,-0.15999999999999998,-6.0,-0.42,3.0,0.5,-1.0,4.0,1.0859470762131374,,2,0.08689987988230376,0.141923884877134,0.02668536430234981,3.3499999999999996,4.5,1.7692307692307692,0.4275920751840411,0
414,0.43999999999999995,-1.0,-2.0,-3.0,-262.0,-0.12,1.0,-1.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.13,0.57,0.06000000000000005,-264.0,-150.0,-112.0,-2.0,-0.040000000000000036,-1.0,0.04000000000000001,3.0,0.0,0.0,-1.0,-0.5,-2.0,1.0,6.0,1.0,-2.0,-6.0,-0.30000000000000004,4.0,0.39999999999999997,-3.0,-0.75,1.0,-48.0,1.079760217339948,,1,0.09417126808036565,0.023081693533064655,0.2827472151132898,3.4,1.6,6.225,0.623078840064646,0
415,0.3899999999999999,0.0,1.0,1.0,-165.0,-0.33,4.0,0.0,1.0,-1.0,2.0,-1.0,0.0,2.0,-2.0,-0.49,0.88,-0.07,-174.0,-96.0,-69.0,-3.0,-0.09999999999999998,-2.0,-0.29,0.0,1.0,0.0,4.0,0.05999999999999994,1.0,2.0,0.0,-2.0,-1.0,3.0,0.08000000000000002,-4.0,-0.21999999999999997,1.0,0.3,0.0,-44.0,1.0722222222222222,,2,0.06959705453537503,0.6304450313072505,0.00894997434724401,4.5,10.0,1.3333333333333333,0.8309124577627741,1
416,0.72,5.0,0.0,0.0,30.0,0.020000000000000018,-2.0,1.0,5.0,4.0,1.0,0.0,1.0,3.0,2.0,0.6,0.12000000000000001,-0.21999999999999997,29.0,-10.0,40.0,-10.0,-0.09999999999999998,0.0,-0.25,7.0,0.0,0.0,-2.0,-0.040000000000000036,1.0,0.0,-12.0,-1.0,-2.0,-3.0,-0.08000000000000002,1.0,0.13999999999999996,0.0,-0.37999999999999995,0.0,8.0,1.0781362007168458,,1,0.083516935366042,0.03231856155698766,0.13836693305578943,3.1,1.8,5.0,0.4876811193766994,0
417,0.64,5.0,1.0,1.0,149.0,0.15999999999999992,0.0,0.0,7.0,2.0,2.0,1.0,0.0,4.0,1.0,0.42,0.22,0.95,148.0,37.0,112.0,16.0,0.29000000000000004,1.0,-0.13,-6.0,-1.0,0.0,4.0,0.030000000000000027,6.0,-1.0,-11.0,-2.0,15.0,11.0,0.36000000000000004,4.0,0.21999999999999997,4.0,0.36,0.0,36.0,1.0857843137254903,,1,0.07702813338860902,0.027316329342417466,0.22271057451320095,3.4,1.6,6.0,0.6032967281104384,1
418,0.31000000000000005,0.0,0.0,0.0,66.0,0.019999999999999907,1.0,2.0,3.0,1.0,-3.0,2.0,0.0,2.0,-2.0,0.13,0.19,-0.44,74.0,27.0,39.0,7.0,0.20000000000000007,0.0,-0.09000000000000001,-4.0,1.0,0.0,3.0,-0.13,8.0,-2.0,-5.0,2.0,10.0,6.0,0.12000000000000005,4.0,0.6599999999999999,-2.0,0.14999999999999997,-1.0,16.0,1.0873015873015872,,2,0.08601138984851642,0.3279761567172224,0.02105093642319594,3.6,7.0,1.5,0.6881375070468138,2
419,-0.18999999999999995,3.0,0.0,1.0,234.0,0.25,4.0,2.0,-1.0,2.0,-1.0,2.0,0.0,1.0,2.0,0.45999999999999996,-0.65,-0.8800000000000001,230.0,154.0,80.0,3.0,0.16999999999999993,1.0,0.2,-1.0,-1.0,0.0,1.0,0.29000000000000004,-4.0,-2.0,7.0,1.0,-4.0,0.0,0.0,-4.0,-0.34,5.0,0.26999999999999996,0.0,46.0,1.0793650793650793,,1,0.06434768838116876,0.04643543905251678,0.13213984069916218,2.625,2.1,4.5,0.4103074107624567,1
420,-0.35,-2.0,-1.0,-1.0,-81.0,-0.14,2.0,2.0,-1.0,-3.0,1.0,0.0,0.0,1.0,-3.0,0.04000000000000001,0.4,-0.8400000000000001,-84.0,-63.0,-18.0,-6.0,-0.010000000000000009,-2.0,-0.33,-10.0,0.0,0.0,2.0,-0.37,3.0,-1.0,3.0,1.0,4.0,4.0,0.13999999999999996,0.0,0.0,-3.0,-0.25,1.0,-24.0,1.0711005122769828,-0.78,1,0.06415941536193089,0.024659116853188022,0.3045873232752801,3.6,1.48,8.5,0.7954139974173059,1
421,0.06,0.0,-1.0,-1.0,-68.0,-0.08000000000000007,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.01999999999999999,0.03,0.06,-65.0,-68.0,0.0,0.0,-0.030000000000000027,0.0,0.0,3.0,0.0,0.0,-2.0,-0.13000000000000006,3.0,1.0,-5.0,-1.0,-2.0,-1.0,-0.020000000000000018,-1.0,-0.10000000000000003,-1.0,-0.19999999999999996,0.0,-16.0,1.0726418117722465,,0,0.033806332655927335,0.07121953539740503,0.14938738139452676,2.2,2.875,3.7,0.25683725130455926,1
422,-0.35,0.0,-1.0,0.0,-44.0,-0.050000000000000044,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,-0.38,0.03,-1.07,-44.0,-19.0,-25.0,1.0,-0.07,0.0,-0.07,2.0,1.0,0.0,3.0,-0.32,-1.0,0.0,-2.0,-1.0,6.0,5.0,0.13999999999999996,1.0,0.030000000000000027,-3.0,0.08000000000000002,0.0,-10.0,1.0319999258187753,,1,0.5982436026931381,0.0672197508025669,0.24273645720064585,2.6125,2.4,4.3,0.3353744393866909,1
423,-0.18000000000000002,2.0,-1.0,0.0,151.0,0.1399999999999999,-4.0,0.0,4.0,3.0,0.0,-1.0,1.0,0.0,2.0,0.0,-0.18000000000000002,-0.74,158.0,86.0,65.0,6.0,0.2,1.0,-0.25,0.0,0.0,0.0,0.0,0.34,-6.0,1.0,-7.0,-1.0,-3.0,-2.0,-0.06000000000000005,-1.0,-0.08000000000000002,0.0,-0.16999999999999998,-1.0,34.0,1.0798319327731094,,2,0.10854297752069594,0.3399318067171607,0.03030942483902427,3.4,6.0,1.6153846153846154,0.6004985678654252,0
424,0.38,6.0,0.0,0.0,39.0,0.009999999999999898,1.0,0.0,4.0,1.0,-1.0,6.0,0.0,3.0,3.0,0.30999999999999994,0.07,-0.36,46.0,-11.0,50.0,-5.0,-0.07999999999999996,2.0,-0.09000000000000002,7.0,1.0,0.0,-3.0,0.09000000000000008,-7.0,-6.0,-6.0,0.0,-4.0,-7.0,-0.21999999999999997,3.0,0.19999999999999996,0.0,0.37,-1.0,12.0,1.072808833678399,,2,0.09432117670491601,0.21650635094610965,0.4918093799436836,3.6,7.0,1.5333333333333332,0.6824919001842965,2
425,0.14,1.0,0.0,0.0,-19.0,-0.010000000000000009,1.0,0.0,-1.0,-3.0,1.0,3.0,-1.0,0.0,1.0,0.20999999999999996,-0.07,0.11,-21.0,-24.0,5.0,-2.0,-0.08999999999999997,-1.0,-0.04999999999999999,-12.0,0.0,0.0,3.0,0.28,-1.0,-3.0,6.0,-1.0,-7.0,-3.0,-0.10000000000000003,-4.0,-0.28,-3.0,-0.3,0.0,-6.0,1.0815018315018317,,0,0.05036487956651939,0.053751634074514165,0.08076779989575048,2.4,2.8,3.25,0.15097456594287664,0
426,0.38999999999999996,-1.0,1.0,0.0,82.0,0.06999999999999995,5.0,0.0,3.0,2.0,-1.0,-2.0,0.0,0.0,-1.0,0.26999999999999996,0.12000000000000001,0.38000000000000006,86.0,66.0,16.0,12.0,0.31000000000000005,0.0,-0.15999999999999998,4.0,0.0,0.0,-3.0,-0.13,3.0,1.0,-7.0,1.0,6.0,-1.0,-0.040000000000000036,7.0,0.44,4.0,0.35,0.0,20.0,1.0833333333333335,,1,0.05642103626603588,0.043922763843745806,0.19148496279487817,2.4,2.25,4.5,0.4124506762429221,0
427,0.020000000000000018,2.0,0.0,0.0,57.0,0.029999999999999916,-1.0,0.0,-2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.009999999999999981,0.010000000000000002,,61.0,75.0,-18.0,-4.0,-0.10999999999999999,1.0,0.17,0.0,1.0,0.0,7.0,-0.07000000000000006,0.0,-1.0,5.0,0.0,15.0,12.0,0.36999999999999994,3.0,0.12000000000000005,-1.0,0.10999999999999999,0.0,12.0,1.0747431505357072,,0,0.04831132760543852,0.0603341756279343,0.1104735027066467,2.12,2.673529411764706,4.366666666666667,0.3833479435107035,2
428,0.25,7.0,0.0,0.0,-45.0,-0.030000000000000027,0.0,-2.0,5.0,3.0,1.0,3.0,0.0,4.0,3.0,0.06,0.18,0.03,-46.0,-59.0,14.0,-11.0,-0.10000000000000009,2.0,0.32999999999999996,-6.0,0.0,1.0,1.0,-0.07999999999999996,1.0,-3.0,0.0,-1.0,5.0,1.0,0.040000000000000036,4.0,0.5,-1.0,0.07000000000000006,0.0,-10.0,1.095959595959596,,2,0.03924019494610443,0.1409556936090744,0.04948509877955742,2.75,3.6,2.2,0.24748659613448917,0
429,1.11,5.0,2.0,1.0,21.0,0.05999999999999994,-2.0,2.0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,1.12,0.0,0.84,19.0,0.0,21.0,-5.0,-0.03999999999999998,-1.0,-0.15,1.0,0.0,0.0,-2.0,0.050000000000000044,5.0,-1.0,-1.0,0.0,-11.0,-2.0,-0.09000000000000002,-9.0,-0.39000000000000007,-1.0,-0.5,1.0,6.0,1.0909090909090908,,1,0.11713661961283049,0.02236349651365932,1.4243907079480997,4.5,1.2857142857142856,11.0,0.8844821857929426,1
430,0.31,0.0,1.0,1.0,37.0,0.040000000000000036,-2.0,-2.0,0.0,1.0,0.0,-1.0,1.0,2.0,-2.0,0.33999999999999997,-0.019999999999999997,,45.0,19.0,18.0,0.0,-0.04999999999999999,1.0,0.14,-6.0,0.0,0.0,2.0,0.1399999999999999,-3.0,1.0,-9.0,0.0,2.0,-2.0,-0.08000000000000002,4.0,0.21999999999999997,-2.0,-0.75,0.0,14.0,1.0774628879892039,,1,0.05598766753881696,0.03419698223162392,0.1350519433145781,2.5,2.375,3.9,0.2894648584936085,1
431,0.019999999999999962,2.0,2.0,3.0,-75.0,-0.18000000000000005,-2.0,0.0,-3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.3,-0.27,-0.45999999999999996,-76.0,-47.0,-28.0,1.0,0.04000000000000001,-1.0,-0.01999999999999999,1.0,-1.0,0.0,-1.0,0.09999999999999998,-4.0,0.0,1.0,-2.0,-4.0,3.0,0.15999999999999998,-7.0,-0.23000000000000004,4.0,0.8,-1.0,-22.0,1.0733333333333333,,2,0.08661886314012363,0.5315490369648174,0.01756984148130959,3.9473684210526314,10.0,1.3888888888888888,0.8650343860321935,2
432,0.07,1.0,0.0,0.0,165.0,0.28,-4.0,-2.0,3.0,1.0,0.0,0.0,0.0,-3.0,4.0,0.12999999999999995,-0.07,-0.10999999999999999,170.0,70.0,95.0,5.0,0.07999999999999996,0.0,-0.16999999999999998,1.0,-1.0,0.0,-2.0,-0.43000000000000005,-4.0,-4.0,-7.0,-2.0,2.0,4.0,0.15999999999999998,-2.0,-0.050000000000000044,-1.0,0.07,-1.0,40.0,1.0839285714285714,,2,0.06531972647421806,0.28213471959331776,0.028447895767657612,3.2,5.0,1.75,0.49089587812747665,1
433,-1.2,-8.0,-1.0,-1.0,-38.0,-0.040000000000000036,-4.0,1.0,-6.0,1.0,-2.0,-7.0,0.0,-6.0,-2.0,-0.22999999999999998,-0.96,-0.12,-50.0,4.0,-42.0,-9.0,-0.32000000000000006,-4.0,-0.27,5.0,-2.0,0.0,-2.0,-0.25,2.0,8.0,4.0,1.0,-18.0,1.0,0.020000000000000018,-19.0,-0.6599999999999999,-3.0,-0.6,0.0,-14.0,1.095351714386709,,1,0.04163478428273888,0.08423197439336252,0.169631217929121,2.4,2.3,4.1,0.3448634296703072,2
434,0.38,6.0,0.0,-1.0,40.0,0.06000000000000005,-1.0,0.0,3.0,4.0,1.0,1.0,0.0,5.0,1.0,0.3,0.08,0.94,34.0,-11.0,51.0,-3.0,-0.010000000000000009,5.0,0.45,1.0,1.0,0.0,3.0,-0.18000000000000005,-3.0,-1.0,-6.0,0.0,0.0,7.0,0.19999999999999996,-7.0,-0.28,0.0,0.2,1.0,8.0,1.0807453416149069,,1,0.07476071408823325,0.02404831689948736,0.4048319267163707,3.5,1.5333333333333332,7.0,0.6903178257825527,0
435,-1.23,-7.0,-1.0,-1.0,67.0,0.030000000000000027,-1.0,-1.0,1.0,-3.0,-4.0,0.0,0.0,-7.0,0.0,-0.7799999999999999,-0.44999999999999996,-0.3800000000000001,81.0,48.0,19.0,8.0,0.21000000000000002,-3.0,-0.27,1.0,1.0,0.0,-5.0,0.07999999999999996,-2.0,2.0,0.0,2.0,-5.0,-8.0,-0.26,3.0,0.08999999999999997,-1.0,-0.26999999999999996,0.0,20.0,1.0944741532976827,,1,0.06520188327881155,0.041840623263785716,0.15616659363478536,2.4,2.3375,4.0,0.3235436696643733,2
436,0.13000000000000003,2.0,0.0,0.0,92.0,0.14,0.0,0.0,1.0,3.0,-2.0,1.0,0.0,1.0,1.0,-0.09,0.22,-0.51,85.0,55.0,37.0,19.0,0.29000000000000004,3.0,0.38,9.0,0.0,0.0,-1.0,-0.25,2.0,-1.0,-7.0,0.0,-6.0,1.0,0.020000000000000018,-7.0,-0.42,-1.0,-0.04999999999999999,-1.0,20.0,1.0857843137254903,,2,0.0588400603294743,0.48759766128432247,0.04408823989479314,3.4,6.0,1.6,0.6032967281104384,2
